chr pos1 pos2 r2_wht r2_cmn r2_cbr n_snps_wht pi_wht tajd_wht n_snps_cmn pi_cmn tajd_cmn n_snps_cbr pi_cbr tajd_cbr fst_wht_cbr fst_wht_cmn fst_cbr_cmn
chrXVI 6600001 6675000 0.0934032528712541 0.0889782258340924 0.0588104175013701 20 2.73653e-05 -0.772097 31 2.69346e-05 -1.4611 22 2.93031e-05 -0.868717 0.00743298 -0.00234909 0.00853627
chrXVI 6675001 6750000 0.0901418882331746 0.0770048343315188 0.0688051447838583 95 8.19411e-05 -1.64829 74 8.04861e-05 -1.20094 62 9.14114e-05 -0.881363 0.028213 0.00124892 0.0153738
chrXVI 6750001 6825000 0.0355224583333333 0.061758295 0.0352212183333333 15 6.69423e-06 -1.83059 14 8.23162e-06 -1.62573 9 7.97907e-06 -1.26528 -0.00361051 0.0164279 0.00613175
chrXVI 6825001 6900000 0.215748386420755 0.0361312611111111 0.153727873333333 45 2.89507e-05 -1.99498 29 2.84439e-05 -1.36257 20 2.84198e-05 -1.00899 0.0175693 0.0384809 0.0179738
chrXVI 6900001 6975000 0.103301734126984 0.128683185 0.081077151 26 9.93818e-06 -2.19287 25 1.07023e-05 -2.04333 15 9.75024e-06 -1.79942 -0.00590187 -0.00163458 0.000609673
chrXVI 6975001 7050000 0.100410448920537 0.277376731899465 0.0715378306244555 47 3.44806e-05 -1.83394 65 3.24381e-05 -2.19147 28 3.08261e-05 -1.43373 -0.000651871 -0.00267349 -0.00168032
chrXVI 7050001 7125000 0.0789501255786436 0.0619821155615218 0.07060388380772 42 3.16829e-05 -1.65143 38 3.19624e-05 -1.51573 27 3.35778e-05 -1.20938 0.0236001 0.00915059 0.0158874
chrXVI 7125001 7200000 0.0874725813660071 0.0900035830329066 0.107075921325092 42 3.87929e-05 -1.35328 48 3.9528e-05 -1.48722 28 4.34849e-05 -0.80175 0.0107423 0.00790255 0.00410349
chrXVI 7200001 7275000 0.0795295088888889 0.102993874285714 0.0480459 30 7.75162e-06 -2.44014 33 8.40083e-06 -2.39533 21 5.66172e-06 -2.33785 0.0310468 0.00828362 0.000920834
chrXVI 7275001 7350000 0.10272197189978 0.047751522074739 0.0903275291378553 42 3.01323e-05 -1.706 42 3.31863e-05 -1.60012 31 3.13994e-05 -1.33092 0.0175177 0.0439209 0.00458593
chrXVI 7350001 7425000 0.134723126120246 0.128693384757534 0.0953483681184371 58 4.74176e-05 -1.69693 47 4.47402e-05 -1.28736 32 5.24018e-05 -0.691494 0.00393476 0.00622157 0.00648023
chrXVI 7425001 7500000 0.0516808874924585 0.0291819544449254 0.033410053030303 39 3.29199e-05 -1.55072 38 3.25035e-05 -1.54252 21 3.36591e-05 -0.775265 0.0167982 0.0186015 0.0129462
chrXVI 7500001 7575000 0.089020241463262 0.114994377175864 0.0593218384279262 34 4.37938e-05 -0.575949 46 4.53535e-05 -1.06317 24 5.23559e-05 0.259722 0.00897915 0.0460665 0.0144594
chrXVI 7575001 7650000 0.0979218910940049 0.119177016462398 0.0952504694845326 52 3.87939e-05 -1.64671 45 3.73156e-05 -1.45255 29 3.62169e-05 -1.04203 0.0140094 -0.000274106 0.0154802
chrXVI 7650001 7725000 0.0896613823371915 0.0651712560061328 0.0646490179847856 48 4.96834e-05 -1.12126 48 4.94535e-05 -1.05091 36 5.88755e-05 -0.615034 0.00631958 0.0150915 0.013776
chrXVI 7725001 7800000 0.115615391900353 0.0901583007695876 0.0843772651069983 39 4.50675e-05 -1.13563 42 5.44982e-05 -0.879364 33 6.19864e-05 -0.382554 0.0280077 0.00312309 0.0168227
chrXVI 7800001 7875000 0.0774688766349206 0.0455268487012987 0.0803758915277778 21 1.81255e-05 -0.967291 18 1.77812e-05 -0.594479 15 2.66717e-05 -0.235819 0.0120587 0.00200546 -0.00210739
chrXVI 7875001 7950000 0.2598721225 0.121717041111111 0.0155897 18 1.26591e-05 -1.57601 19 1.51893e-05 -1.35436 10 1.52616e-05 -0.515901 0.0503488 0.0161482 0.00299789
chrXVI 7950001 8025000 0.0987860243111472 0.0649761294087122 0.08570019111678 41 2.46123e-05 -1.98217 34 2.62979e-05 -1.63138 25 2.82188e-05 -1.29097 0.0350997 -0.00376497 0.0506419
chrXVI 8025001 8100000 0.198326279270254 0.195343814747232 0.0642206522916667 21 8.79611e-06 -1.90736 33 1.77801e-05 -1.77664 17 1.78344e-05 -1.01958 0.0466527 0.0385943 -0.00646693
chrXVI 8100001 8175000 0.0642371631397491 0.0530287536111111 0.0937882172916667 30 1.42407e-05 -1.80238 22 1.19798e-05 -1.50416 17 1.10216e-05 -1.67797 0.07405 0.00121286 0.0337304
chrXVI 8175001 8250000 0.0970326549933951 0.0746769016699008 0.0690622291116346 51 3.25005e-05 -1.59982 39 3.30151e-05 -1.15073 34 3.86942e-05 -1.20459 -0.00254785 0.0090258 0.00399244
chrXVI 8250001 8325000 0.122218388499524 0.135292604530119 0.0894969636953483 69 8.58883e-05 -0.6557 75 0.000104687 -0.548778 50 0.000105482 0.287227 0.0267935 0.0238431 0.00509492
chrXVI 8325001 8400000 0.12044368392747 0.0997602795353535 0.0968311297239401 32 4.51429e-05 -0.365094 27 4.09391e-05 -0.132774 27 6.16596e-05 0.119959 -0.0010775 0.0197464 0.0226434
chrXVI 8400001 8475000 0.03435065 NA NA 15 1.03489e-05 -1.51537 11 1.1552e-05 -0.96492 11 1.17542e-05 -1.2337 0.011095 -0.00117856 -0.000655141
chrXVI 8475001 8550000 0.0797826208333333 0.0153465457142857 0.02192586375 17 1.75769e-05 -0.987477 23 1.9831e-05 -1.36458 14 1.91536e-05 -0.662193 0.0201398 0.0160898 0.00275612
chrXVI 8550001 8625000 0.0505606725 0.0344821916666667 0.11159488 11 2.97137e-06 -1.92021 8 1.93291e-06 -1.71555 6 2.06776e-06 -1.69177 NA NA NA
chrXVI 8625001 8700000 0.0696786071490701 0.178114666620544 0.152369716253314 35 4.55251e-05 -0.899589 46 4.49004e-05 -1.33265 37 5.40904e-05 -0.967394 0.0314905 0.0469699 0.00470655
chrXVI 8700001 8775000 0.0618711290579976 0.0362214123611111 0.0412258399885762 14 1.67826e-05 -0.723099 9 2.03034e-05 0.556735 9 2.17553e-05 0.311949 0.00682168 0.0252562 0.000451357
chrXVI 8775001 8850000 0.0673916855589634 0.124154806285709 0.0439002931644017 70 5.83253e-05 -1.5644 63 5.61002e-05 -1.33451 32 6.98583e-05 0.0560514 0.028093 0.0218099 -0.000106535
chrXVI 8850001 8925000 0.178099306262347 0.102795905183263 0.125177505765652 53 3.37162e-05 -1.77678 46 3.26411e-05 -1.63135 34 3.58454e-05 -1.44275 0.0163517 -4.093e-05 0.00588026
chrXVI 8925001 9e+06 0.0592192306035141 0.103833242403628 0.102149441335807 47 2.57022e-05 -2.08555 41 2.52182e-05 -1.95004 25 2.50762e-05 -1.54596 -0.000766013 0.00319486 0.00202809
chrXVI 9000001 9075000 0.09284288 0.06535913 0.046542725 22 3.78937e-06 -2.42328 14 4.27737e-06 -1.9678 8 4.6346e-06 -1.65342 -0.00411099 0.000858326 -0.00338704
chrXVI 9075001 9150000 0.12608839261048 0.181897069115305 0.0537841480902778 29 9.44277e-06 -2.21459 38 1.36725e-05 -2.23004 23 1.29929e-05 -2.01687 0.0739705 0.201815 0.0321956
chrXVI 9150001 9225000 0.120112911496732 0.101556501944444 0.0818568581216931 49 4.49366e-05 -1.53545 35 3.91422e-05 -1.02902 27 4.23896e-05 -0.644205 0.0199463 0.0202747 -0.00425595
chrXVI 9225001 9300000 0.0716134005803571 0.0658773062418803 0.0643550786904762 31 3.06957e-05 -1.25915 30 3.13673e-05 -1.13281 20 2.63869e-05 -0.907641 0.104415 0.0565093 0.0156712
chrXVI 9300001 9375000 0.109017212021825 0.0716070635420138 0.0653791532811744 49 5.5476e-05 -1.13832 50 6.034e-05 -0.830368 44 6.80951e-05 -0.637994 0.0872839 0.0992406 0.0035253
chrXVI 9375001 9450000 0.03889045275 0.068919711501548 0.0376670878730159 14 1.35109e-05 -0.754267 15 1.36363e-05 -0.744983 13 1.96945e-05 -0.78069 0.0993859 0.0421296 0.00920254
chrXVI 9450001 9525000 0.114543354416312 0.0897662972098159 0.0741487971275046 54 2.66514e-05 -2.10488 61 2.50716e-05 -2.23862 41 3.0947e-05 -1.83995 0.00105451 0.00218902 0.00703345
chrXVI 9525001 9600000 0.0934392090352703 0.0629332204964721 0.0872000077892035 59 4.9211e-05 -1.43812 51 4.69964e-05 -1.18719 45 5.15778e-05 -1.1936 0.0240057 0.00459947 0.0280367
chrXVI 9600001 9675000 0.140629887169312 0.0600307455555556 0.0382536833333333 31 1.53324e-05 -1.97211 24 1.87717e-05 -1.42658 14 1.44191e-05 -1.31704 0.00295241 0.00183127 0.00748535
chrXVI 9675001 9750000 0.126345574015152 0.0855316155555556 0.0483227125 32 1.30723e-05 -2.21857 26 1.13125e-05 -2.08825 7 9.37547e-06 -0.788022 -0.00462579 -0.0050612 -0.00503304
chrXVI 9750001 9825000 0.0961132970380892 0.102204289853042 0.0585802972333295 57 5.19211e-05 -1.41746 58 4.73957e-05 -1.53164 36 5.34402e-05 -0.85886 0.0102544 0.00530529 0.00614467
chrXVI 9825001 9900000 0.108774486236553 0.0527456419191919 0.105212985330927 41 3.31362e-05 -1.341 39 3.06362e-05 -1.30896 25 3.99366e-05 -0.498019 0.0571531 0.0542956 0.0325008
chrXVI 9900001 9975000 0.0459022411261655 0.0969937632936508 0.035354557989899 40 2.52292e-05 -1.90957 25 2.21897e-05 -1.36096 17 2.19185e-05 -0.957685 0.0416385 0.040555 0.000151384
chrXVI 9975001 10050000 0.179218352151712 0.0943089946349761 0.0599200403289847 44 2.77178e-05 -1.63046 36 5.03379e-05 -0.392981 30 5.08716e-05 -0.540405 0.19848 0.133917 0.0204902
chrXVI 10050001 10125000 0.118233402011987 0.0876548183054577 0.0738669348185006 64 5.14019e-05 -1.53174 60 5.19917e-05 -1.37181 42 5.27455e-05 -1.06902 0.0349231 0.0505521 0.0116271
chrXVI 10125001 10200000 0.115494505907803 0.0761139339323938 0.0651345603128158 72 6.15769e-05 -1.48053 58 6.48265e-05 -0.89755 51 7.87573e-05 -0.81306 0.0134966 0.0229702 0.00721143
chrXVI 10200001 10275000 0.146405533791408 0.0708358295670996 0.0458587851934524 46 3.24719e-05 -1.76237 33 2.96022e-05 -1.28527 21 3.28548e-05 -0.593199 0.0372304 0.0244441 0.00781878
chrXVI 10275001 10350000 0.0790388284848485 0.143786695036075 0.0645841975238095 18 7.35378e-06 -1.84812 28 7.16859e-06 -2.26014 13 8.44705e-06 -1.64411 -0.00100462 0.00106136 -0.00121513
chrXVI 10350001 10425000 0.0950150644246032 0.0961304576914752 0.114240653333333 49 1.94045e-05 -2.25175 46 2.08707e-05 -2.05051 35 1.97898e-05 -2.084 0.00395017 0.00133983 0.00606347
chrXVI 10425001 10500000 0.12433105975389 0.0818990742845593 0.0923149238930514 75 3.70939e-05 -1.99166 59 3.86748e-05 -1.58247 38 4.12684e-05 -1.10964 0.00315024 0.00678591 -0.00328266
chrXVI 10500001 10575000 0.0869791696825397 0.0565494227777778 0.0713581192592593 38 2.04045e-05 -1.88718 29 1.9779e-05 -1.52959 27 2.44652e-05 -1.47234 -0.00617415 -0.00502319 0.00203126
chrXVI 10575001 10650000 0.0496487111111111 0.113832610714286 0.0622501875 26 6.08683e-06 -2.29245 21 5.77136e-06 -2.08914 11 5.26575e-06 -1.70436 0.00702897 0.0463672 0.00226079
chrXVI 10650001 10725000 0.0994484553571428 0.0410011352272727 0.0250618066666667 37 1.36972e-05 -2.33356 25 1.10841e-05 -2.0509 19 1.08121e-05 -1.98475 0.0054893 0.00927434 0.0138059
chrXVI 10800001 10875000 0.0498746703968467 0.0491042920482295 0.0568488761111111 32 3.04362e-05 -1.18399 27 3.3754e-05 -0.753174 22 3.48645e-05 -0.728613 0.00363132 0.0106062 0.0212775
chrXVI 10875001 10950000 0.138969536458333 0.08852824125 0.0571201689583333 33 1.65442e-05 -1.6931 38 2.14871e-05 -1.653 20 2.26568e-05 -1.09036 0.016699 0.0480285 0.0126395
chrXVI 10950001 11025000 0.0463041113455988 0.0332170125384615 0.04792812 28 1.64158e-05 -1.6068 34 1.69043e-05 -1.85002 20 2.31157e-05 -1.19517 0.0266938 0.000671641 0.0375043
chrXVI 11025001 11100000 0.0345556670634921 0.1213509675 0.0297708428571429 22 1.31998e-05 -1.69378 12 9.70444e-06 -1.1597 9 1.39214e-05 -0.531851 0.00956621 0.0472932 0.0206344
chrXVI 11100001 11175000 0.0278528138888889 0.03310136 0.0699133794642857 19 2.11527e-05 -0.977926 27 2.3106e-05 -1.36062 19 2.14706e-05 -1.02723 0.0240097 0.0357107 0.0126893
chrXVI 11175001 11250000 0.0291714941666667 0.0186344 0.04197866875 23 1.24559e-05 -1.6974 17 1.37187e-05 -1.1972 10 1.85923e-05 -0.364736 0.0888252 0.0473796 0.0243413
chrXVI 11325001 11400000 0.0910713145238095 0.040751205 0.0311722199829932 34 1.69747e-05 -2.12565 27 1.90374e-05 -1.75843 16 1.73373e-05 -1.28339 0.11552 0.0717019 0.00274344
chrXVI 11400001 11475000 0.0460572861030758 0.0524379170773208 0.0577445608267196 29 2.26404e-05 -1.6793 17 2.81964e-05 -0.263036 17 2.7556e-05 -0.682706 0.00456617 0.0138302 -0.00061676
chrXVI 11475001 11550000 0.079845061940458 0.0616849520584301 0.1268862183779 58 3.87252e-05 -1.93597 51 3.82693e-05 -1.70312 39 4.15352e-05 -1.50838 0.00734763 0.00433856 -0.000739437
chrXVI 11550001 11625000 0.12936403530303 0.126063626190476 0.14328786745098 19 1.15173e-05 -1.8327 23 1.05967e-05 -2.02665 12 9.15466e-06 -1.6316 -0.00152136 0.00543821 0.0229688
chrXVI 11625001 11700000 0.113386089606687 0.091245180404924 0.0647383923773286 61 6.84944e-05 -1.28195 63 6.42358e-05 -1.37468 41 6.53004e-05 -0.808599 0.0183524 0.0075584 0.00850341
chrXVI 11700001 11775000 0.0800854652908319 0.0692985924439451 0.0820696709668394 62 7.5288e-05 -0.732715 59 8.75395e-05 -0.233339 52 0.000107288 0.183673 0.0301065 0.0341222 0.0079941
chrXVI 11775001 11850000 0.210798367020973 0.242284583087912 0.231829156134631 25 4.65339e-05 0.840562 18 4.10341e-05 1.46734 18 5.04072e-05 1.39431 0.0240806 0.0805723 0.0170551
chrXVI 11850001 11925000 0.0808507259262532 0.144984928647032 0.103863285153061 56 3.88279e-05 -1.90351 61 4.39035e-05 -1.8024 34 3.93194e-05 -1.3507 0.0155874 0.0268879 0.00857887
chrXVI 11925001 1.2e+07 0.0890597959391534 0.0616118103246753 0.072387545170068 38 2.30918e-05 -1.96293 36 2.39047e-05 -1.83553 20 1.99322e-05 -1.44768 -0.00119258 0.015315 0.00454458
chrXVI 12000001 12075000 0.128273650220627 0.0837037326767677 0.133413841580087 47 2.8852e-05 -1.97428 40 2.96202e-05 -1.712 26 3.24368e-05 -1.18753 0.0299228 0.00698672 0.00893564
chrXVI 12075001 12150000 0.0778754142857143 0.04474391 0.0667820333333333 15 1.20812e-05 -1.03579 16 1.29089e-05 -1.25024 7 1.15404e-05 0.160535 -0.00601473 0.0487473 0.06405
chrXVI 12150001 12225000 0.08085873496337 0.081481421504329 0.103043155472222 18 1.7999e-05 -1.00715 29 1.96602e-05 -1.65079 18 2.15245e-05 -1.1229 0.0355335 0.0508092 0.00120924
chrXVI 12225001 12300000 0.09084204 0.0596657545833333 0.0367850298571429 24 8.99839e-06 -2.12019 23 1.12657e-05 -1.92752 15 1.47253e-05 -1.4028 0.0175572 0.0211839 -1.61051e-05
chrXVI 12300001 12375000 0.26874696275 0.1054047825 0.0572606734285714 56 2.54438e-05 -2.28246 36 2.15856e-05 -1.95546 27 2.38554e-05 -1.65549 0.0346005 0.0583349 0.0104047
chrXVI 12375001 12450000 0.186061192592593 0.166259900952381 0.04280401 14 5.42639e-06 -2.01981 14 8.51532e-06 -1.72519 11 1.4484e-05 -1.0144 0.101401 0.0555504 0.0421414
chrXVI 12450001 12525000 0.320434163033911 0.30823223738086 0.0250539416666667 51 2.10695e-05 -2.295 49 2.2111e-05 -2.12341 25 1.95498e-05 -1.67231 0.0354335 0.101312 0.0206438
chrXVI 12675001 12750000 0.11524378 0.030671225 0.01433105 7 9.63026e-07 -1.93381 5 4.62929e-07 -1.74993 2 2.83688e-07 -1.29335 NA NA NA
chrXVI 12750001 12825000 0.266914143932948 0.226993792481685 0.330951389415584 20 1.70555e-05 -1.08612 15 3.64511e-05 1.26339 14 3.7264e-05 0.960376 0.0639254 0.0701875 0.00978153
chrXVI 12825001 12900000 0.11685178504206 0.0683452533521016 0.0824266221004096 51 3.6678e-05 -1.33746 38 3.2301e-05 -0.893536 28 3.84328e-05 -0.621376 0.0377462 0.0157059 0.0203677
chrXVI 12900001 12975000 0.160321286393566 0.12562172047288 0.128970221249193 63 4.13526e-05 -2.02105 53 4.47448e-05 -1.63962 38 4.48382e-05 -1.39513 0.01487 0.0139604 -0.00313324
chrXVI 12975001 13050000 0.0816371806776557 0.070798278125 0.0846356588988095 43 1.42454e-05 -2.22541 38 1.60134e-05 -2.10398 29 2.203e-05 -1.69346 0.0899832 0.0276428 0.0596886
chrXVI 13050001 13125000 0.0778068499044571 0.0533078129032106 0.0489200616178218 58 8.06361e-05 -0.616189 62 8.07718e-05 -0.665353 35 7.42856e-05 0.184413 0.0153299 0.00599781 0.0256276
chrXVI 13125001 13200000 0.0728439688072759 0.095648511022084 0.0639561180027006 54 7.79956e-05 -0.672901 47 7.13508e-05 -0.436359 36 8.72929e-05 0.294503 0.00367241 0.0411809 0.0590865
chrXVI 13200001 13275000 0.0935609823244454 0.10363218449495 0.0890588671845787 55 5.83585e-05 -1.13023 58 5.73912e-05 -1.1992 36 6.82093e-05 -0.187691 0.0123287 0.0031317 0.00154041
chrXVI 13275001 13350000 0.0911530082738095 0.04507784375 0.0581153652523403 21 1.56814e-05 -1.46515 22 1.45465e-05 -1.57593 21 2.19682e-05 -1.40089 0.0230967 0.00345856 0.0100481
chrXVI 13350001 13425000 0.0368390333333333 NA 0.0590744 22 8.54771e-06 -1.90308 11 8.19061e-06 -1.08717 12 8.64204e-06 -1.21337 0.0358525 0.0408014 -0.00471671
chrXVI 13425001 13500000 0.225112145470238 0.112774218506494 0.0456557358333333 20 1.01228e-05 -1.90182 19 1.42283e-05 -1.52803 11 1.10723e-05 -1.26828 -0.000306969 0.0030621 -0.00354478
chrXVI 13500001 13575000 0.0545968671648363 0.107716415932024 0.0609390318688412 26 3.06114e-05 -0.741236 28 3.41293e-05 -0.652084 14 4.14581e-05 0.845413 0.00816845 0.0130293 0.0221491
chrXVI 13575001 13650000 0.094232713672815 0.0846136099611125 0.100063276382179 56 5.6524e-05 -0.81977 51 5.82176e-05 -0.584709 45 7.15816e-05 -0.47825 -0.00162256 0.0122131 0.0120423
chrXVI 13650001 13725000 0.0389363146212121 0.182072585555556 0.0658161433730159 28 1.79251e-05 -1.79583 27 1.77422e-05 -1.66371 18 2.01945e-05 -1.26071 0.00622854 -0.00134528 0.0218311
chrXVI 13725001 13800000 0.107196106096991 0.0811352217917268 0.112951435045695 58 3.91619e-05 -1.90024 56 4.08729e-05 -1.80916 35 3.73162e-05 -1.43474 0.00318832 0.00145456 0.00269472
chrXVI 13875001 13950000 0.0990144131531459 0.124437219355307 0.057551763172123 13 7.15129e-06 -1.41659 11 5.3827e-06 -1.28878 8 6.19577e-06 -1.22539 0.0251011 0.0155948 -0.00493713
chrXVI 13950001 14025000 0.0969357873909324 0.111813935789959 0.0786483762949331 96 9.94222e-05 -1.06616 101 9.45772e-05 -1.27878 75 0.000101477 -0.937708 0.0094136 0.00321205 0.00827783
chrXVI 14025001 14100000 0.101317390480639 0.11047979691159 0.123585750254647 23 1.33893e-05 -1.73165 29 1.27621e-05 -2.03688 18 1.53018e-05 -1.65071 0.0208689 -0.0023808 0.00632295
chrXVI 14100001 14175000 0.114543604139927 0.0779488075850538 0.0878950370757246 55 5.72347e-05 -1.25855 53 5.56895e-05 -1.19396 43 6.28158e-05 -1.00405 0.0298779 0.029782 0.00609016
chrXVI 14175001 14250000 0.0978312955099312 0.106819533345528 0.0667500905555556 46 2.63226e-05 -1.96043 33 2.5056e-05 -1.52803 23 2.42631e-05 -1.29419 0.0606902 0.0490183 0.0383124
chrXVI 14250001 14325000 0.119385024511105 0.067402042515873 0.0670101388571429 52 3.30291e-05 -1.70273 42 3.52351e-05 -1.17631 32 3.96999e-05 -1.06323 0.00330997 0.00551405 0.00456667
chrXVI 14325001 14400000 0.099460697983239 0.0709157259451659 0.108301026586174 22 2.18865e-05 -1.42552 17 2.13622e-05 -1.00879 11 2.17349e-05 -0.320236 -0.00265718 0.0127242 0.0104261
chrXVI 14400001 14475000 0.0587225400754685 0.0671961495413317 0.0593431635792779 54 5.12412e-05 -1.38494 52 4.9215e-05 -1.28473 40 5.94099e-05 -0.861036 0.00967656 0.00293564 0.0046891
chrXVI 14475001 14550000 0.122143529081561 0.0856221435951622 0.0655069899748765 36 3.56456e-05 -1.04789 25 2.78804e-05 -0.745287 21 3.78067e-05 0.301312 0.0380661 0.0635213 0.0405943
chrXVI 14550001 14625000 0.0733753713852339 0.0498664077436915 0.0686381482870539 37 4.63692e-05 -0.574711 29 4.51749e-05 0.127066 32 5.63066e-05 -0.275188 0.00838476 0.00997875 0.0022151
chrXVI 14625001 14700000 0.0843833982037883 0.0969818963123072 0.0754022373848646 30 3.88411e-05 -0.764478 35 3.38961e-05 -1.13079 21 3.91502e-05 -0.408752 0.0166277 0.00838078 0.0191514
chrXVI 14700001 14775000 0.0912844832228333 0.0724028990288611 0.0923914606549085 55 4.99058e-05 -1.45546 55 5.14278e-05 -1.3324 43 5.33885e-05 -1.12052 0.018741 0.0106993 0.00561863
chrXVI 14775001 14850000 0.329564017210884 0.13835095 0.0696143233333333 43 2.10673e-05 -2.15794 40 1.68143e-05 -2.15191 27 2.40179e-05 -1.60327 0.00119085 0.0338791 0.0370371
chrXVI 14925001 1.5e+07 0.140787426828675 0.0497451861607143 0.108059297739662 11 1.38972e-05 -0.388674 11 1.09402e-05 -0.380158 6 1.35316e-05 0.869485 0.00523656 -0.000479327 0.00788185
chrXVI 15000001 15075000 0.0657029013613152 0.0625072697897108 0.077434572681809 63 5.67745e-05 -1.15931 52 5.45998e-05 -0.816041 48 6.55903e-05 -0.923064 0.034775 0.00644637 0.0229642
chrXVI 15075001 15150000 0.066909528994709 0.0486529778395062 0.0733474303125 22 3.42346e-05 -0.469906 28 3.21094e-05 -1.0452 16 3.24771e-05 -0.250841 0.0193584 0.00062455 0.0191886
chrXVI 15150001 15225000 0.0787274326129773 0.0456148160854828 0.0611989558399873 30 5.05059e-05 0.0220762 32 5.19215e-05 -0.145794 25 5.8896e-05 0.585684 0.00318645 -0.00361549 0.00573701
chrXVI 15225001 15300000 0.0585370953852209 0.0555031354329004 0.0359794050620491 39 3.60144e-05 -1.32843 25 3.81605e-05 -0.308644 19 3.81422e-05 -0.0973315 -0.000982151 -0.00135579 -0.00219439
chrXVI 15300001 15375000 0.114334845385154 0.0693724893630179 0.0942131304421769 41 2.33991e-05 -1.84726 32 2.25854e-05 -1.5266 21 2.11144e-05 -1.10314 0.0215277 0.00620622 -0.00200752
chrXVI 15375001 15450000 0.109676785595238 0.075260727 0.049118725 34 1.36548e-05 -2.13311 41 1.42901e-05 -2.22314 19 1.37896e-05 -1.74245 0.0235415 -0.00605818 0.0121642
chrXVI 15450001 15525000 0.032383825 NA 0.044410025 23 1.04324e-05 -1.85354 19 1.17038e-05 -1.62514 14 1.47384e-05 -1.31976 0.0189274 0.025739 0.0287819
chrXVI 15675001 15750000 0.0202479444444444 NA 0.058571625 6 5.43783e-06 -0.396116 6 5.14368e-06 -0.44966 9 8.3506e-06 -1.36311 0.00559143 -0.00360814 0.0105294
chrXVI 15750001 15825000 0.120173667 0.0530779571428571 0.0304888941666667 23 4.58737e-06 -2.336 16 2.14914e-06 -2.27131 7 2.08293e-06 -1.74969 -0.00962463 -0.00340135 -0.00856349
chrXVI 15825001 15900000 0.0843268764933535 0.0630220698459384 0.0760900031602408 53 4.75809e-05 -1.2598 54 5.35025e-05 -1.22257 45 6.4663e-05 -0.758572 0.0346087 0.00608274 0.0276894
chrXVI 15900001 15975000 0.084406393826873 0.0912784289691347 0.0950252178228117 58 5.07968e-05 -1.43944 55 5.31195e-05 -1.19977 41 6.12547e-05 -0.632747 0.032412 0.00739505 0.0281344
